"","cowcode","year","expend_security_p","expenddefence_p","exp_public_order_p","wagessalaries_p","subpentrans_p","pensions_p","total_welfare_p","education_p","health_p","social_protection_p","housing_p","owelfarespend_p"
"6971",950,1996,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"6972",950,1997,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"6973",950,1998,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"6974",950,1999,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"6975",950,2000,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"6976",950,2001,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"6977",950,2002,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"6978",950,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6979",950,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6980",950,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6981",950,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6982",955,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6983",955,1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6984",955,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6985",955,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6986",955,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6987",955,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6988",955,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6989",955,1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6990",955,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6991",955,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6992",955,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6993",955,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6994",955,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6995",955,1983,NA,NA,NA,NA,NA,NA,0.5,0.25531914893617,0.24468085106383,NA,NA,NA
"6996",955,1984,NA,NA,NA,NA,NA,NA,0.5,0.263636363636364,0.236363636363636,NA,NA,NA
"6997",955,1985,NA,NA,NA,NA,NA,NA,0.5,0.268115942028986,0.231884057971014,NA,NA,NA
"6998",955,1986,NA,NA,NA,NA,NA,NA,0.5,0.28,0.22,NA,NA,NA
"6999",955,1987,NA,NA,NA,NA,NA,NA,0.5,0.27710843373494,0.22289156626506,NA,NA,NA
"7000",955,1988,NA,NA,NA,NA,NA,NA,0.5,0.280898876404494,0.219101123595506,NA,NA,NA
"7001",955,1989,NA,NA,NA,NA,NA,NA,0.5,0.295,0.205,NA,NA,NA
"7002",955,1990,NA,NA,NA,NA,NA,NA,0.5,0.302083333333333,0.197916666666667,NA,NA,NA
"7003",955,1991,NA,NA,NA,0.455223880597015,NA,NA,0.272388059701493,0.16044776119403,0.111940298507463,NA,NA,NA
"7004",955,1992,NA,NA,NA,0.444444444444444,NA,NA,0.277777777777778,0.168518518518519,0.109259259259259,NA,NA,NA
"7005",955,1993,NA,NA,NA,0.44,NA,NA,0.28,0.165454545454545,0.114545454545455,NA,NA,NA
"7006",955,1994,NA,NA,NA,0.436332767402377,NA,NA,0.281833616298812,0.168081494057725,0.113752122241087,NA,NA,NA
"7007",955,1995,NA,NA,NA,0.457142857142857,NA,NA,0.271428571428571,0.157142857142857,0.114285714285714,NA,NA,NA
"7008",955,1996,0.0871508379888268,0.0379888268156425,0.0491620111731844,0.347486033519553,NA,NA,0.239106145251397,0.135195530726257,0.0860335195530726,0.017877094972067,NA,NA
"7009",955,1997,0.0913978494623656,0.0419354838709677,0.0494623655913978,0.354838709677419,NA,NA,0.231182795698925,0.127956989247312,0.0795698924731183,0.0236559139784946,NA,NA
"7010",955,1998,0.0870020964360587,0.0356394129979036,0.0513626834381551,0.371069182389937,NA,NA,0.227463312368973,0.120545073375262,0.0859538784067086,0.0209643605870021,NA,NA
"7011",955,1999,0.0798076923076923,0.0346153846153846,0.0451923076923077,0.355769230769231,NA,NA,0.242307692307692,0.116346153846154,0.0826923076923077,0.0432692307692308,NA,NA
"7012",955,2000,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"7013",955,2001,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"7014",955,2002,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"7015",955,2003,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"7016",955,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7017",955,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7018",955,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7019",983,1986,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"7020",983,1987,NA,NA,NA,0.323232323232323,NA,NA,0.338383838383838,0.154040404040404,0.184343434343434,NA,NA,NA
"7021",983,1988,NA,NA,NA,0.362025316455696,NA,NA,0.318987341772152,0.159493670886076,0.159493670886076,NA,NA,NA
"7022",983,1989,NA,NA,NA,0.320910973084886,NA,NA,0.339544513457557,0.19047619047619,0.149068322981366,NA,NA,NA
"7023",983,1990,NA,NA,NA,0.337423312883436,NA,NA,0.331288343558282,0.190184049079755,0.141104294478528,NA,NA,NA
"7024",983,1991,NA,NA,NA,0.34375,NA,NA,0.328125,0.166015625,0.162109375,NA,NA,NA
"7025",983,1992,NA,NA,NA,0.39662447257384,NA,NA,0.30168776371308,0.145569620253165,0.156118143459916,NA,NA,NA
"7026",983,1993,NA,NA,NA,0.409282700421941,NA,NA,0.29535864978903,0.170886075949367,0.124472573839662,NA,NA,NA
"7027",983,1994,NA,NA,NA,0.41501976284585,NA,NA,0.292490118577075,0.193675889328063,0.0988142292490119,NA,NA,NA
"7028",983,1995,NA,NA,NA,0.370558375634518,NA,NA,0.314720812182741,0.17258883248731,0.121827411167513,0.0203045685279188,NA,NA
"7029",983,1996,NA,NA,NA,0.367697594501718,NA,NA,0.316151202749141,0.190721649484536,0.109965635738832,0.0154639175257732,NA,NA
"7030",983,1997,NA,NA,NA,0.319727891156463,NA,NA,0.340136054421769,0.207482993197279,0.115646258503401,0.0170068027210884,NA,NA
"7031",983,1998,NA,NA,NA,0.316901408450704,NA,NA,0.341549295774648,0.213028169014085,0.107394366197183,0.0211267605633803,NA,NA
"7032",983,1999,NA,NA,NA,0.3125,NA,NA,0.34375,0.207720588235294,0.113970588235294,0.0220588235294118,NA,NA
"7033",983,2000,NA,NA,NA,0.3,NA,NA,0.35,0.191379310344828,0.137931034482759,0.0206896551724138,NA,NA
"7034",983,2001,NA,NA,NA,0.285714285714286,NA,NA,0.357142857142857,0.188449848024316,0.124620060790274,0.0440729483282675,NA,NA
"7035",983,2002,NA,NA,NA,0.317577548005908,NA,NA,0.341211225997046,0.17725258493353,0.137370753323486,0.0265878877400295,NA,NA
"7036",983,2003,NA,NA,NA,0.435374149659864,NA,NA,0.282312925170068,0.125850340136054,0.124149659863946,0.032312925170068,NA,NA
"7037",983,2004,NA,NA,NA,0.456166419019316,NA,NA,0.271916790490342,0.109955423476969,0.111441307578009,0.050520059435364,NA,NA
"7038",983,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7039",983,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7040",986,1994,NA,NA,NA,0.424644882427914,NA,NA,0.287677558786043,0.179932393741803,0.10774516504424,NA,NA,NA
"7041",986,1995,NA,NA,NA,0.381458891610633,NA,NA,0.309270554194683,0.184194518881418,0.125076035313265,NA,NA,NA
"7042",986,1996,NA,NA,NA,0.433454203599248,NA,NA,0.283272898200376,0.148468976631749,0.134803921568627,NA,NA,NA
"7043",986,1997,NA,NA,NA,0.423875722940288,NA,NA,0.288062138529856,0.139979551662572,0.148082586867284,NA,NA,NA
"7044",986,1998,NA,NA,NA,0.432046118613283,NA,NA,0.283976940693359,0.139508805180447,0.144468135512912,NA,NA,NA
"7045",986,1999,NA,NA,NA,0.424392869960522,NA,NA,0.287803565019739,0.145202775451609,0.14260078956813,NA,NA,NA
"7046",986,2000,NA,NA,NA,0.420441714466375,NA,NA,0.289779142766813,0.136323261520859,0.153455881245954,NA,NA,NA
"7047",986,2001,NA,NA,NA,0.418061182549469,NA,NA,0.290969408725266,0.138438729375844,0.152530679349422,NA,NA,NA
"7048",986,2002,NA,NA,NA,0.436132208579748,NA,NA,0.281933895710126,0.131037795322866,0.150896100387259,NA,NA,NA
"7049",986,2003,NA,NA,NA,0.440579286132241,NA,NA,0.279710356933879,0.12459040374488,0.155119953188999,NA,NA,NA
"7050",986,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7051",986,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7052",986,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7053",990,1962,0.0887617039059703,NA,0.0887617039059703,NA,NA,NA,0.41123829609403,0.221609930214688,0.189628365879341,NA,NA,NA
"7054",990,1963,0.0897449515921212,NA,0.0897449515921212,NA,NA,NA,0.410255048407879,0.235384517755993,0.174870530651885,NA,NA,NA
"7055",990,1964,0.087876465763719,NA,0.087876465763719,NA,NA,NA,0.412123534236281,0.241468032984481,0.1706555012518,NA,NA,NA
"7056",990,1965,0.084926869793982,NA,0.084926869793982,NA,NA,NA,0.415073130206018,0.243552979014388,0.17152015119163,NA,NA,NA
"7057",990,1966,0.0817843337557533,NA,0.0817843337557533,NA,NA,NA,0.418215666244247,0.24489626442731,0.173319401816937,NA,NA,NA
"7058",990,1967,0.0798665834776684,NA,0.0798665834776684,NA,NA,NA,0.420133416522332,0.24287179687153,0.177261619650801,NA,NA,NA
"7059",990,1968,0.0812224669603524,NA,0.0812224669603524,NA,NA,NA,0.418777533039648,0.233480176211454,0.185297356828194,NA,NA,NA
"7060",990,1969,0.084804708400214,NA,0.084804708400214,NA,NA,NA,0.415195291599786,0.230337078651685,0.184858212948101,NA,NA,NA
"7061",990,1970,0.0836012861736334,NA,0.0836012861736334,NA,NA,NA,0.416398713826367,0.219568213137345,0.196830500689022,NA,NA,NA
"7062",990,1971,0.0807811806480249,NA,0.0807811806480249,NA,NA,NA,0.419218819351975,0.218819351975144,0.200399467376831,NA,NA,NA
"7063",990,1972,0.0770069015619324,NA,0.0770069015619324,NA,NA,NA,0.422993098438068,0.235379585906284,0.187613512531784,NA,NA,NA
"7064",990,1973,0.0857802705377763,NA,0.0857802705377763,NA,NA,NA,0.414219729462224,0.221049158693501,0.193170570768723,NA,NA,NA
"7065",990,1974,0.0871743486973948,NA,0.0871743486973948,NA,NA,NA,0.412825651302605,0.222158602920126,0.190667048382479,NA,NA,NA
