"","expend_security","expenddefence","exp_public_order","wagessalaries","subpentrans","pensions","total_welfare","education","health","social_protection","housing","owelfarespend","sum","cowcode","year"
"3364",NA,NA,NA,6.353e+09,NA,NA,NA,NA,NA,NA,NA,NA,6.353e+09,481,1970
"3365",NA,NA,NA,7.415e+09,NA,NA,NA,NA,NA,NA,NA,NA,7.415e+09,481,1971
"3366",NA,NA,NA,8.398e+09,NA,NA,NA,NA,NA,NA,NA,NA,8.398e+09,481,1972
"3367",NA,NA,NA,9.8e+09,NA,NA,NA,NA,NA,NA,NA,NA,9.8e+09,481,1973
"3368",NA,NA,NA,1.26e+10,NA,NA,NA,NA,NA,NA,NA,NA,1.26e+10,481,1974
"3369",NA,NA,NA,1.65e+10,NA,NA,NA,NA,NA,NA,NA,NA,1.65e+10,481,1975
"3370",NA,NA,NA,2.35e+10,NA,NA,NA,NA,NA,NA,NA,NA,2.35e+10,481,1976
"3371",NA,NA,NA,2.83e+10,NA,NA,NA,NA,NA,NA,NA,NA,2.83e+10,481,1977
"3372",NA,NA,NA,3.1e+10,NA,NA,NA,NA,NA,NA,NA,NA,3.1e+10,481,1978
"3373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,481,1979
"3374",NA,NA,NA,5.15e+10,NA,NA,NA,NA,NA,NA,NA,NA,5.15e+10,481,1980
"3375",NA,NA,NA,6.39e+10,NA,NA,NA,NA,NA,NA,NA,NA,6.39e+10,481,1981
"3376",NA,NA,NA,7.29e+10,NA,NA,NA,NA,NA,NA,NA,NA,7.29e+10,481,1982
"3377",NA,NA,NA,8.21e+10,NA,NA,NA,NA,NA,NA,NA,NA,8.21e+10,481,1983
"3378",NA,NA,NA,9.33e+10,NA,NA,NA,NA,NA,NA,NA,NA,9.33e+10,481,1984
"3379",NA,NA,NA,1.068e+11,NA,NA,NA,NA,NA,NA,NA,NA,1.068e+11,481,1985
"3380",NA,NA,NA,1.154e+11,NA,NA,NA,NA,NA,NA,NA,NA,1.154e+11,481,1986
"3381",NA,NA,NA,1.054e+11,NA,NA,NA,NA,NA,NA,NA,NA,1.054e+11,481,1987
"3382",NA,NA,NA,1.066e+11,NA,NA,NA,NA,NA,NA,NA,NA,1.066e+11,481,1988
"3383",NA,NA,NA,1.043e+11,NA,NA,NA,NA,NA,NA,NA,NA,1.043e+11,481,1989
"3384",NA,NA,NA,1.206e+11,NA,NA,NA,NA,NA,NA,NA,NA,1.206e+11,481,1990
"3385",NA,NA,NA,1.321e+11,NA,NA,NA,NA,NA,NA,NA,NA,1.321e+11,481,1991
"3386",NA,NA,NA,1.437e+11,NA,NA,NA,NA,NA,NA,NA,NA,1.437e+11,481,1992
"3387",NA,NA,NA,1.491e+11,NA,NA,NA,NA,NA,NA,NA,NA,1.491e+11,481,1993
"3388",NA,NA,NA,1.651e+11,NA,NA,NA,NA,NA,NA,NA,NA,1.651e+11,481,1994
"3389",NA,NA,NA,1.781e+11,NA,NA,NA,NA,NA,NA,NA,NA,1.781e+11,481,1995
"3390",NA,NA,NA,1.848e+11,NA,NA,NA,NA,NA,NA,NA,NA,1.848e+11,481,1996
"3391",NA,NA,NA,1.957e+11,NA,NA,NA,NA,NA,NA,NA,NA,1.957e+11,481,1997
"3392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,481,1998
"3393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,481,1999
"3394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,481,2000
"3395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,481,2001
"3396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,481,2002
"3397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,481,2003
"3398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,481,2004
"3399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,481,2005
"3400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,481,2006
"3401",NA,NA,NA,1.336e+09,NA,NA,NA,NA,NA,NA,NA,NA,1.336e+09,482,1960
"3402",NA,NA,NA,1.53e+09,NA,NA,NA,NA,NA,NA,NA,NA,1.53e+09,482,1961
"3403",NA,NA,NA,1.957e+09,NA,NA,NA,NA,NA,NA,NA,NA,1.957e+09,482,1962
"3404",NA,NA,NA,2.393e+09,NA,NA,NA,NA,NA,NA,NA,NA,2.393e+09,482,1963
"3405",NA,NA,NA,3.1e+09,NA,NA,NA,NA,NA,NA,NA,NA,3.1e+09,482,1964
"3406",NA,NA,NA,3.407e+09,NA,NA,NA,NA,NA,NA,NA,NA,3.407e+09,482,1965
"3407",6.55e+08,6.55e+08,NA,3.645e+09,NA,NA,1.998e+09,1.306e+09,6.92e+08,NA,NA,NA,8.951e+09,482,1966
"3408",9.5e+08,9.5e+08,NA,4.214e+09,NA,NA,2.368e+09,1.516e+09,8.52e+08,NA,NA,NA,1.085e+10,482,1967
"3409",1.21e+09,1.21e+09,NA,4.22e+09,NA,NA,2.543e+09,1.63e+09,9.13e+08,NA,NA,NA,1.1726e+10,482,1968
"3410",1.411e+09,1.411e+09,NA,4.797e+09,NA,NA,2.556e+09,1.728e+09,8.28e+08,NA,NA,NA,1.2731e+10,482,1969
"3411",1.387e+09,1.387e+09,NA,5.586e+09,NA,NA,2.951e+09,2.032e+09,9.19e+08,NA,NA,NA,1.4262e+10,482,1970
"3412",1.534e+09,1.534e+09,NA,6.204e+09,NA,NA,3.176e+09,2.256e+09,9.2e+08,NA,NA,NA,1.5624e+10,482,1971
"3413",1.373e+09,1.373e+09,NA,7.049e+09,NA,NA,3.523e+09,2.435e+09,1.088e+09,NA,NA,NA,1.6841e+10,482,1972
"3414",1.574e+09,1.574e+09,NA,7.301e+09,NA,NA,3.624e+09,2.523e+09,1.101e+09,NA,NA,NA,1.7697e+10,482,1973
"3415",1560400000,1560400000,NA,8256300000,NA,NA,3931600000,2727900000,1203700000,NA,NA,NA,19240300000,482,1974
"3416",1631900000,1631900000,NA,9480300000,NA,NA,4437500000,3.035e+09,1402500000,NA,NA,NA,21619100000,482,1975
"3417",2.063e+09,2.063e+09,NA,1.0841e+10,NA,NA,4.887e+09,3.511e+09,1.376e+09,NA,NA,NA,2.4741e+10,482,1976
"3418",2.362e+09,2.362e+09,NA,1.2673e+10,NA,NA,5.787e+09,4.102e+09,1.685e+09,NA,NA,NA,2.8971e+10,482,1977
"3419",2.6e+09,2.6e+09,NA,1.2914e+10,NA,NA,6.1e+09,4.2e+09,1.9e+09,NA,NA,NA,3.0314e+10,482,1978
"3420",NA,NA,NA,1.72e+10,NA,NA,NA,NA,NA,NA,NA,NA,1.72e+10,482,1979
"3421",NA,NA,NA,1.87e+10,NA,NA,NA,NA,NA,NA,NA,NA,1.87e+10,482,1980
"3422",NA,NA,NA,2.17e+10,NA,NA,NA,NA,NA,NA,NA,NA,2.17e+10,482,1981
"3423",NA,NA,NA,2.37e+10,NA,NA,NA,NA,NA,NA,NA,NA,2.37e+10,482,1982
"3424",NA,NA,NA,2.39e+10,NA,NA,NA,NA,NA,NA,NA,NA,2.39e+10,482,1983
"3425",NA,NA,NA,2.34e+10,NA,NA,NA,NA,NA,NA,NA,NA,2.34e+10,482,1984
"3426",NA,NA,NA,2.45e+10,NA,NA,NA,NA,NA,NA,NA,NA,2.45e+10,482,1985
"3427",NA,NA,NA,2.488e+10,NA,NA,NA,NA,NA,NA,NA,NA,2.488e+10,482,1986
"3428",NA,NA,NA,2.544e+10,NA,NA,NA,NA,NA,NA,NA,NA,2.544e+10,482,1987
"3429",NA,NA,NA,2.536e+10,NA,NA,NA,NA,NA,NA,NA,NA,2.536e+10,482,1988
"3430",NA,NA,NA,2.5e+10,NA,NA,NA,NA,NA,NA,NA,NA,2.5e+10,482,1989
"3431",NA,NA,NA,2.38e+10,NA,NA,NA,NA,NA,NA,NA,NA,2.38e+10,482,1990
"3432",NA,NA,NA,2.52e+10,NA,NA,NA,NA,NA,NA,NA,NA,2.52e+10,482,1991
"3433",NA,NA,NA,2.44e+10,NA,NA,NA,NA,NA,NA,NA,NA,2.44e+10,482,1992
"3434",NA,NA,NA,2.3e+10,NA,NA,NA,NA,NA,NA,NA,NA,2.3e+10,482,1993
"3435",NA,NA,NA,2.57e+10,NA,NA,NA,NA,NA,NA,NA,NA,2.57e+10,482,1994
"3436",NA,NA,NA,2.6e+10,NA,NA,NA,NA,NA,NA,NA,NA,2.6e+10,482,1995
"3437",NA,NA,NA,2.53e+10,NA,NA,NA,NA,NA,NA,NA,NA,2.53e+10,482,1996
"3438",NA,NA,NA,2.66e+10,NA,NA,NA,NA,NA,NA,NA,NA,2.66e+10,482,1997
"3439",NA,NA,NA,2.65e+10,NA,NA,NA,NA,NA,NA,NA,NA,2.65e+10,482,1998
"3440",NA,NA,NA,2.64e+10,NA,NA,NA,NA,NA,NA,NA,NA,2.64e+10,482,1999
"3441",NA,NA,NA,2.89e+10,NA,NA,NA,NA,NA,NA,NA,NA,2.89e+10,482,2000
"3442",NA,NA,NA,2.92e+10,NA,NA,NA,NA,NA,NA,NA,NA,2.92e+10,482,2001
"3443",NA,NA,NA,3.31e+10,NA,NA,NA,NA,NA,NA,NA,NA,3.31e+10,482,2002
"3444",NA,NA,NA,3.45e+10,NA,NA,NA,NA,NA,NA,NA,NA,3.45e+10,482,2003
"3445",NA,NA,NA,3.89e+10,NA,NA,NA,NA,NA,NA,NA,NA,3.89e+10,482,2004
"3446",NA,NA,NA,3.92e+10,NA,NA,NA,NA,NA,NA,NA,NA,3.92e+10,482,2005
"3447",NA,NA,NA,3.72e+10,NA,NA,NA,NA,NA,NA,NA,NA,3.72e+10,482,2006
"3448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,483,1960
"3449",NA,NA,NA,2.436e+09,NA,NA,NA,NA,NA,NA,NA,NA,2.436e+09,483,1961
"3450",NA,NA,NA,2.478e+09,NA,NA,NA,NA,NA,NA,NA,NA,2.478e+09,483,1962
"3451",NA,NA,NA,2.862e+09,NA,NA,NA,NA,NA,NA,NA,NA,2.862e+09,483,1963
"3452",NA,NA,NA,3.586e+09,NA,NA,NA,NA,NA,NA,NA,NA,3.586e+09,483,1964
"3453",NA,NA,NA,4.262e+09,NA,NA,NA,NA,NA,NA,NA,NA,4.262e+09,483,1965
"3454",NA,NA,NA,4.822e+09,NA,NA,NA,NA,NA,NA,NA,NA,4.822e+09,483,1966
"3455",NA,NA,NA,5.294e+09,NA,NA,NA,NA,NA,NA,NA,NA,5.294e+09,483,1967
"3456",NA,NA,NA,5.443e+09,NA,NA,NA,NA,NA,NA,NA,NA,5.443e+09,483,1968
"3457",NA,NA,NA,6.436e+09,NA,NA,NA,NA,NA,NA,NA,NA,6.436e+09,483,1969
"3458",NA,NA,NA,7.154e+09,NA,NA,NA,NA,NA,NA,NA,NA,7.154e+09,483,1970
"3459",NA,NA,NA,7.154e+09,NA,NA,NA,NA,NA,NA,NA,NA,7.154e+09,483,1971
"3460",NA,NA,NA,8.48e+09,NA,NA,NA,NA,NA,NA,NA,NA,8.48e+09,483,1972
"3461",NA,NA,NA,8.73e+09,NA,NA,NA,NA,NA,NA,NA,NA,8.73e+09,483,1973
"3462",NA,NA,NA,9e+09,NA,NA,NA,NA,NA,NA,NA,NA,9e+09,483,1974
"3463",NA,NA,NA,9.66e+09,NA,NA,NA,NA,NA,NA,NA,NA,9.66e+09,483,1975
"3464",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,483,1976
"3465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,483,1977
"3466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,483,1978
"3467",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,483,1979
"3468",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,483,1980
"3469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,483,1981
"3470",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,483,1982
"3471",2.733e+09,2.733e+09,NA,6.317e+09,NA,NA,NA,NA,NA,NA,NA,NA,1.1783e+10,483,1983
"3472",9.01e+09,9.01e+09,NA,6.294e+09,NA,NA,NA,NA,NA,NA,NA,NA,2.4314e+10,483,1984
"3473",9.397e+09,9.397e+09,NA,8.238e+09,NA,NA,NA,NA,NA,NA,NA,NA,2.7032e+10,483,1985
"3474",NA,NA,NA,9.583e+09,NA,NA,NA,NA,NA,NA,NA,NA,9.583e+09,483,1986
"3475",NA,NA,NA,1.1325e+10,NA,NA,NA,NA,NA,NA,NA,NA,1.1325e+10,483,1987
"3476",NA,NA,NA,1.2363e+10,NA,NA,NA,NA,NA,NA,NA,NA,1.2363e+10,483,1988
"3477",NA,NA,NA,1.7452e+10,NA,NA,NA,NA,NA,NA,NA,NA,1.7452e+10,483,1989
"3478",NA,NA,NA,2.0555e+10,NA,NA,NA,NA,NA,NA,NA,NA,2.0555e+10,483,1990
"3479",1.2063e+10,1.2063e+10,NA,2.0112e+10,NA,NA,NA,NA,NA,NA,NA,NA,4.4238e+10,483,1991
"3480",1.147e+10,1.147e+10,NA,2.0266e+10,NA,NA,NA,NA,NA,NA,NA,NA,4.3206e+10,483,1992
"3481",1.1085e+10,1.1085e+10,NA,2.2713e+10,NA,NA,NA,NA,NA,NA,NA,NA,4.4883e+10,483,1993
"3482",1.23e+10,1.23e+10,NA,2.6e+10,NA,NA,2.1e+09,1e+09,1.1e+09,NA,NA,NA,5.48e+10,483,1994
"3483",1e+10,1e+10,NA,3.01e+10,NA,7e+08,1.9e+09,9e+08,1e+09,NA,NA,NA,5.46e+10,483,1995
"3484",1.27e+10,1.27e+10,NA,3.08e+10,NA,4e+08,2.5e+09,1.2e+09,1.3e+09,NA,NA,NA,6.16e+10,483,1996
"3485",9.7e+09,9.7e+09,NA,3.08e+10,NA,1e+09,4.4e+09,2e+09,2.1e+09,3e+08,NA,NA,6e+10,483,1997
"3486",9.5e+09,9.5e+09,NA,3.15e+10,NA,1.4e+09,5.6e+09,2.5e+09,2.7e+09,4e+08,NA,NA,6.31e+10,483,1998
"3487",1.29e+10,1.29e+10,NA,3.4e+10,NA,1.5e+09,6.6e+09,3e+09,3.1e+09,5e+08,NA,NA,7.45e+10,483,1999
"3488",1.52e+10,1.52e+10,NA,3.85e+10,NA,1.5e+09,8.8e+09,4e+09,4.2e+09,6e+08,NA,NA,8.8e+10,483,2000
"3489",1.92e+10,1.92e+10,NA,4.43e+10,NA,NA,1.05e+10,4.6e+09,5.2e+09,7e+08,NA,NA,1.037e+11,483,2001
"3490",2.39e+10,2.39e+10,NA,4.89e+10,NA,NA,1.16e+10,5.7e+09,4.9e+09,1e+09,NA,NA,1.199e+11,483,2002
"3491",2.38e+10,2.38e+10,NA,5.62e+10,NA,NA,1.31e+10,4.7e+09,7.3e+09,1.1e+09,NA,NA,1.3e+11,483,2003
"3492",2.69e+10,2.69e+10,NA,6.09e+10,NA,NA,6.1e+09,1e+09,4.4e+09,7e+08,NA,NA,1.269e+11,483,2004
"3493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,483,2005
"3494",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,483,2006
"3495",NA,NA,NA,3.272e+09,NA,NA,NA,NA,NA,NA,NA,NA,3.272e+09,484,1960
"3496",NA,NA,NA,4.255e+09,NA,NA,NA,NA,NA,NA,NA,NA,4.255e+09,484,1961
"3497",NA,NA,NA,5.401e+09,NA,NA,NA,NA,NA,NA,NA,NA,5.401e+09,484,1962
"3498",NA,NA,NA,6.004e+09,NA,NA,NA,NA,NA,NA,NA,NA,6.004e+09,484,1963
"3499",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,484,1964
"3500",NA,NA,NA,5.708e+09,NA,NA,NA,NA,NA,NA,NA,NA,5.708e+09,484,1965
"3501",NA,NA,NA,6.033e+09,NA,NA,NA,NA,NA,NA,NA,NA,6.033e+09,484,1966
"3502",NA,NA,NA,6764700000,NA,NA,NA,NA,NA,NA,NA,NA,6764700000,484,1967
"3503",NA,NA,NA,6.894e+09,NA,NA,NA,NA,NA,NA,NA,NA,6.894e+09,484,1968
"3504",NA,NA,NA,8.948e+09,NA,NA,NA,NA,NA,NA,NA,NA,8.948e+09,484,1969
"3505",NA,NA,NA,9.811e+09,NA,NA,NA,NA,NA,NA,NA,NA,9.811e+09,484,1970
"3506",NA,NA,NA,1.0147e+10,NA,NA,NA,NA,NA,NA,NA,NA,1.0147e+10,484,1971
"3507",4.086e+09,4.086e+09,NA,1.1033e+10,NA,NA,5.573e+09,3.746e+09,NA,NA,NA,1.827e+09,3.0351e+10,484,1972
"3508",4.304e+09,4.304e+09,NA,1.2401e+10,NA,NA,8.117e+09,5.68e+09,NA,NA,NA,2.437e+09,3.7243e+10,484,1973
"3509",5.784e+09,5.784e+09,NA,1.411e+10,NA,NA,1.083e+10,7.204e+09,NA,NA,NA,3.626e+09,4.7338e+10,484,1974
"3510",NA,NA,NA,2.007e+10,NA,NA,NA,NA,NA,NA,NA,NA,2.007e+10,484,1975
"3511",NA,NA,NA,2.3007e+10,NA,NA,NA,NA,NA,NA,NA,NA,2.3007e+10,484,1976
"3512",NA,NA,NA,2.512e+10,NA,NA,NA,NA,NA,NA,NA,NA,2.512e+10,484,1977
"3513",NA,NA,NA,2.9663e+10,NA,NA,NA,NA,NA,NA,NA,NA,2.9663e+10,484,1978
"3514",NA,NA,NA,3.1662e+10,NA,NA,NA,NA,NA,NA,NA,NA,3.1662e+10,484,1979
"3515",NA,NA,NA,3.6339e+10,NA,NA,NA,NA,NA,NA,NA,NA,3.6339e+10,484,1980
"3516",NA,NA,NA,4.16e+10,NA,NA,NA,NA,NA,NA,NA,NA,4.16e+10,484,1981
"3517",NA,NA,NA,5.41e+10,NA,NA,NA,NA,NA,NA,NA,NA,5.41e+10,484,1982
"3518",NA,NA,NA,5.79e+10,NA,NA,NA,NA,NA,NA,NA,NA,5.79e+10,484,1983
"3519",NA,NA,NA,6.68e+10,NA,NA,NA,NA,NA,NA,NA,NA,6.68e+10,484,1984
"3520",NA,NA,NA,7.6e+10,NA,NA,NA,NA,NA,NA,NA,NA,7.6e+10,484,1985
"3521",NA,NA,NA,8.02e+10,NA,NA,NA,NA,NA,NA,NA,NA,8.02e+10,484,1986
"3522",NA,NA,NA,8.37e+10,NA,NA,NA,NA,NA,NA,NA,NA,8.37e+10,484,1987
"3523",NA,NA,NA,8.12e+10,NA,NA,NA,NA,NA,NA,NA,NA,8.12e+10,484,1988
"3524",NA,NA,NA,7.85e+10,NA,NA,NA,NA,NA,NA,NA,NA,7.85e+10,484,1989
"3525",NA,NA,NA,7.94e+10,NA,NA,NA,NA,NA,NA,NA,NA,7.94e+10,484,1990
"3526",NA,NA,NA,1.3e+11,NA,NA,NA,NA,NA,NA,NA,NA,1.3e+11,484,1991
"3527",NA,NA,NA,1.35e+11,NA,NA,NA,NA,NA,NA,NA,NA,1.35e+11,484,1992
"3528",NA,NA,NA,1.362e+11,NA,NA,NA,NA,NA,NA,NA,NA,1.362e+11,484,1993
"3529",NA,NA,NA,1.308e+11,NA,NA,NA,NA,NA,NA,NA,NA,1.308e+11,484,1994
"3530",NA,NA,NA,1.111e+11,NA,NA,NA,NA,NA,NA,NA,NA,1.111e+11,484,1995
"3531",NA,NA,NA,1.06e+11,NA,NA,NA,NA,NA,NA,NA,NA,1.06e+11,484,1996
"3532",NA,NA,NA,1.042e+11,NA,NA,NA,NA,NA,NA,NA,NA,1.042e+11,484,1997
"3533",NA,NA,NA,1.024e+11,NA,NA,NA,NA,NA,NA,NA,NA,1.024e+11,484,1998
"3534",NA,NA,NA,1.007e+11,NA,NA,NA,NA,NA,NA,NA,NA,1.007e+11,484,1999
"3535",NA,NA,NA,1.067e+11,NA,NA,NA,NA,NA,NA,NA,NA,1.067e+11,484,2000
"3536",NA,NA,NA,1.18e+11,NA,NA,NA,NA,NA,NA,NA,NA,1.18e+11,484,2001
"3537",NA,NA,NA,1.2e+11,NA,NA,NA,NA,NA,NA,NA,NA,1.2e+11,484,2002
"3538",NA,NA,NA,1.2e+11,NA,NA,NA,NA,NA,NA,NA,NA,1.2e+11,484,2003
"3539",NA,NA,NA,1.23e+11,NA,NA,NA,NA,NA,NA,NA,NA,1.23e+11,484,2004
"3540",NA,NA,NA,1.3e+11,NA,NA,NA,NA,NA,NA,NA,NA,1.3e+11,484,2005
"3541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,484,2006
"3542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,490,1960
"3543",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,490,1961
"3544",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,490,1962
"3545",3800000,3280000,520000,19170000,NA,NA,2220000,2220000,NA,NA,NA,NA,31210000,490,1963
"3546",7500000,6120000,1380000,25390000,NA,NA,6820000,6820000,NA,NA,NA,NA,54030000,490,1964
"3547",13250000,9700000,3550000,41400000,NA,NA,10270000,10270000,NA,NA,NA,NA,88440000,490,1965
"3548",14150000,1.3e+07,1150000,NA,NA,NA,14240000,12920000,1320000,NA,NA,NA,56780000,490,1966
"3549",15410000,13450000,1960000,NA,NA,NA,15640000,13120000,1200000,NA,NA,1320000,62100000,490,1967
"3550",26240000,21920000,4320000,NA,NA,NA,29410000,25760000,1460000,NA,NA,2190000,111300000,490,1968
"3551",40950000,25620000,15330000,NA,NA,NA,62090000,47400000,8330000,NA,3630000,2730000,206080000,490,1969
"3552",62190000,38280000,23910000,NA,NA,NA,81710000,53810000,9360000,NA,14690000,3850000,287800000,490,1970
"3553",54900000,38100000,16800000,NA,NA,NA,77970000,63240000,7750000,NA,3340000,3640000,265740000,490,1971
"3554",51440000,35200000,16240000,NA,NA,NA,82710000,64970000,12160000,NA,3080000,2500000,268300000,490,1972
"3555",54580000,48880000,5700000,NA,NA,NA,85620000,60820000,18390000,NA,2560000,3850000,280400000,490,1973
"3556",NA,NA,NA,196500000,NA,5600000,8e+07,8e+07,NA,NA,NA,NA,362100000,490,1974
"3557",NA,NA,NA,225900000,NA,6300000,1.05e+08,1.05e+08,NA,NA,NA,NA,442200000,490,1975
"3558",NA,NA,NA,305200000,NA,7600000,1.3e+08,1.3e+08,NA,NA,NA,NA,572800000,490,1976
"3559",NA,NA,NA,407100000,NA,10700000,177100000,177100000,NA,NA,NA,NA,7.72e+08,490,1977
"3560",NA,NA,NA,588400000,NA,14100000,251900000,251900000,NA,NA,NA,NA,1106300000,490,1978
"3561",NA,NA,NA,1063700000,NA,28200000,513800000,513800000,NA,NA,NA,NA,2119500000,490,1979
"3562",NA,NA,NA,1.608e+09,NA,3.8e+07,6.87e+08,6.87e+08,NA,NA,NA,NA,3.02e+09,490,1980
"3563",NA,NA,NA,2336500000,NA,59400000,1035100000,1035100000,NA,NA,NA,NA,4466100000,490,1981
"3564",NA,NA,NA,2779900000,NA,100800000,1150500000,1150500000,NA,NA,NA,NA,5181700000,490,1982
"3565",NA,NA,NA,3264300000,NA,98100000,1745800000,1745800000,NA,NA,NA,NA,6.854e+09,490,1983
"3566",NA,NA,NA,5.063e+09,NA,1.67e+08,2.105e+09,2.105e+09,NA,NA,NA,NA,9.44e+09,490,1984
"3567",NA,NA,NA,6.615e+09,NA,2.77e+08,2.751e+09,2.751e+09,NA,NA,NA,NA,1.2394e+10,490,1985
"3568",NA,NA,NA,1.1628e+10,NA,3.9e+08,2.26e+09,2.26e+09,NA,NA,NA,NA,1.6538e+10,490,1986
"3569",NA,NA,NA,2.0215e+10,NA,NA,NA,NA,NA,NA,NA,NA,2.0215e+10,490,1987
"3570",NA,NA,NA,4.1701e+10,NA,NA,NA,NA,NA,NA,NA,NA,4.1701e+10,490,1988
"3571",2.57e+10,2.57e+10,NA,7.6e+10,NA,NA,NA,NA,NA,NA,NA,NA,1.274e+11,490,1989
"3572",3.3e+10,3.3e+10,NA,2.373e+11,NA,NA,NA,NA,NA,NA,NA,NA,3.033e+11,490,1990
"3573",6.84e+11,6.84e+11,NA,8.929e+12,NA,NA,NA,NA,NA,NA,NA,NA,1.0297e+13,490,1991
"3574",7.3212e+13,7.3212e+13,NA,1.06798e+14,NA,NA,NA,NA,NA,NA,NA,NA,2.53222e+14,490,1992
"3575",3.5682e+15,3.5682e+15,NA,2.73951e+15,NA,NA,NA,NA,NA,NA,NA,NA,9.87591e+15,490,1993
"3576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,490,1994
"3577",NA,NA,NA,6.69e+11,NA,NA,NA,NA,NA,NA,NA,NA,6.69e+11,490,1995
"3578",44800000,44800000,NA,19100000,NA,NA,NA,NA,NA,NA,NA,NA,108700000,490,1996
"3579",110100000,110100000,NA,309500000,NA,NA,NA,NA,NA,NA,NA,NA,529700000,490,1997
"3580",42800000,42800000,NA,527900000,NA,NA,NA,NA,NA,NA,NA,NA,613500000,490,1998
"3581",600200000,600200000,NA,2.079e+09,NA,NA,NA,NA,NA,NA,NA,NA,3279400000,490,1999
"3582",NA,NA,NA,7.312e+09,NA,NA,NA,NA,NA,NA,NA,NA,7.312e+09,490,2000
"3583",NA,NA,NA,2.354e+10,NA,NA,NA,NA,NA,NA,NA,NA,2.354e+10,490,2001
"3584",NA,NA,NA,3.9287e+10,NA,NA,NA,NA,NA,NA,NA,NA,3.9287e+10,490,2002
"3585",NA,NA,NA,5.7104e+10,NA,NA,NA,NA,NA,NA,NA,NA,5.7104e+10,490,2003
"3586",NA,NA,NA,9.32e+10,NA,NA,NA,NA,NA,NA,NA,NA,9.32e+10,490,2004
"3587",NA,NA,NA,1.468e+11,NA,NA,NA,NA,NA,NA,NA,NA,1.468e+11,490,2005
"3588",NA,NA,NA,2.189e+11,NA,NA,NA,NA,NA,NA,NA,NA,2.189e+11,490,2006
"3589",4.8e+07,NA,NA,206500000,NA,NA,200600000,124200000,65400000,NA,NA,1.1e+07,655700000,500,1962
"3590",70600000,NA,NA,182300000,NA,NA,145100000,78500000,47500000,NA,NA,19100000,543100000,500,1963
"3591",91100000,NA,NA,194700000,NA,NA,172800000,97700000,52600000,NA,NA,22500000,631400000,500,1964
"3592",118600000,NA,NA,234800000,NA,NA,231500000,138400000,63200000,NA,NA,29900000,816400000,500,1965
"3593",153700000,NA,NA,265500000,NA,NA,230900000,128700000,7.2e+07,NA,NA,30200000,8.81e+08,500,1966
"3594",NA,NA,NA,294400000,NA,NA,NA,NA,NA,NA,NA,NA,294400000,500,1967
"3595",135800000,NA,135800000,376700000,NA,NA,302700000,186600000,91600000,NA,NA,24500000,1253700000,500,1968
"3596",153300000,NA,153300000,444100000,NA,NA,530600000,2.74e+08,215500000,NA,NA,41100000,1811900000,500,1969
"3597",294400000,122500000,171900000,NA,NA,NA,5.39e+08,322500000,159800000,NA,NA,56700000,1666800000,500,1970
"3598",251500000,130100000,121400000,5.24e+08,NA,NA,590100000,361600000,175400000,NA,NA,53100000,2207200000,500,1971
"3599",421300000,299700000,121600000,NA,NA,NA,548500000,373300000,1.28e+08,22600000,NA,24600000,1939600000,500,1972
"3600",340700000,223500000,117200000,NA,NA,NA,527400000,354900000,127300000,20600000,NA,24600000,1736200000,500,1973
"3601",424600000,305700000,118900000,NA,NA,NA,5.75e+08,3.87e+08,115600000,32900000,NA,39500000,1999200000,500,1974
"3602",5.61e+08,3.79e+08,1.82e+08,NA,NA,NA,714300000,4.81e+08,131300000,NA,NA,1.02e+08,2550600000,500,1975
